CITY;CODE_INSEE;RESULT;POPULATION_TOTAL;RATE_SEX_WOMEN;RATE_SEX_MEN;RATE_SPC_FARMERS;RATE_SPC_BUSINESS;RATE_SPC_INACTIVES;RATE_SPC_EXECUTIVES;RATE_SPC_EMPLOYEES;RATE_SPC_WORKERS;RATE_SPC_INTERMEDIATES;RATE_SPC_RETIRED;RATE_FAMILY_CHILDREN;RATE_FAMILY_CHILDLESS;RATE_FAMILY_SINGLE_PARENT;RATE_ONE_WOMAN;RATE_ONE_MAN;RATE_FAMILY;Ménage sans famille à plusieurs personnes ;RATE_ONE_PERSON;RATE_AGE_80+;De 15 à 24 ans ;RATE_AGE_25_39;RATE_AGE_40_54;RATE_AGE_55_64;RATE_AGE_65_79;RATE_SINGLE;RATE_DIVORCED;RATE_LIVEIN_PARTNER;RATE_MARRIED;RATE_CIVIL_PARTNER;RATE_WIDOWED;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;pct_abstention;pct_blancs;pct_nuls
Œuilly;02565;DROITE;512.991104;53.912824777098976;46.087175222901024;3.307111897721763;3.347382213218212;12.964373739011734;7.152848192082013;14.784167923807235;16.168682302904273;10.733942866386032;31.541491118563187;40.574789382702434;35.296771929986534;10.14645333888675;9.61261484175757;4.369370311731566;86.01801465157573;0.0;13.981985348424288;13.390268155511206;8.405032619463041;15.91649989035853;23.514625546052372;16.962014929955387;21.811558991806766;15.02893362634473;4.329919298199139;11.371209116077658;45.65303864683874;6.9494725079620885;16.66742667143036;218.0;49.0;169.0;1.0;1.0;167.0;22.48;0.59;0.59
Ognes;02566;DROITE;388.0;49.86251336342985;50.13748663657013;0.41695378760396723;4.6301379466717565;9.463298591231128;6.565303944021644;17.523320533433566;14.849849165003299;12.767211718521827;33.783924313512806;56.55089845360825;18.100855412371132;12.346847422680412;6.188683505154638;4.128386340206186;86.99860154639175;2.684328608247423;10.317069845360825;6.0696860702391895;10.030673599551934;21.580061556014186;22.22263575076104;17.023291683546265;23.073651339887405;19.115791742458825;4.36295193438292;12.331087424494578;51.700656605932714;6.448693942716681;6.040818350014303;849.0;199.0;650.0;5.0;4.0;641.0;23.44;0.77;0.62
Orgeval;02573;DROITE;7053.757433;52.353556552023846;47.64644344797614;0.2593839955728048;6.757726126456161;16.100414230589173;26.774788977586816;7.6019255722405426;3.6529908125355766;13.587767169357296;25.265003115661628;60.35662308264691;21.933905236970745;9.550524587765478;4.57179249588749;2.6981070416403132;91.84105289320628;0.8890475692659108;7.269899537527802;5.775825977143188;15.393894599119948;17.638279393777143;32.28344186770247;14.060395408142906;14.848162754114346;21.903223205108404;4.56102223088932;7.02023371939705;56.457869174277455;5.848048231142557;4.209603457283842;56.0;5.0;51.0;1.0;0.0;50.0;8.93;1.96;0.0
Remigny;02639;DROITE;411.0;45.5013003368905;54.498699663109505;1.5810918776716962;3.251682726888715;10.681308130405007;5.524741603826619;11.633734988250314;22.02236977671233;13.271526410367882;32.033544794431265;39.743589781021896;35.89743600973237;8.974358880778588;5.128205109489051;7.692307785888078;84.61538467153285;2.564102676399027;12.820512895377128;5.018455379081561;12.004401416955934;18.195914709590628;26.31315766560608;17.038313871863416;21.429756801014374;17.73405906103544;4.065493567182977;14.798415771242551;48.90965470671287;8.036221720679219;6.456155173146951;281.0;60.0;221.0;6.0;1.0;214.0;21.35;2.71;0.45
Rocquigny;02650;DROITE;273.0;47.87035163879421;52.1296484549961;2.38996699476567;1.9332271942714598;11.931924587464819;2.361992719892487;16.03644374676538;18.964636037697534;10.764592679372257;35.61721613356072;46.79310293040293;35.68087289377289;3.943345054945055;9.701913553113553;3.8807655677655677;86.41732087912088;0.0;13.58267912087912;7.237127089027955;11.531903540975419;19.81102957125525;20.27334235789882;15.799868948367987;25.34672849247456;21.090056319265017;4.457810371817521;15.299806604941155;43.99910521410122;6.066602970721345;9.086618519153728;279.0;62.0;217.0;3.0;1.0;213.0;22.22;1.38;0.46
Rouvroy;02659;DROITE;8611.663115;53.05791744032731;46.94208254596879;0.07215125412697405;1.9914238410830447;19.655853115354248;2.82982821035465;16.189760840210415;18.402537179691326;13.29489045618969;27.563555116693568;51.70425592060565;19.3994644320222;13.085785021445304;8.770821302616644;5.5814317348618205;84.18950536246099;1.4582416000605478;14.352253037478466;5.142889772415147;14.862045551622122;21.721150220469443;23.81876169769128;16.905236592865062;17.549916164936953;27.82999355730874;6.368384588434309;12.28598029936609;39.41564968678032;5.697917511037854;8.402074357072694;408.0;72.0;336.0;9.0;1.0;326.0;17.65;2.68;0.3
Saint-Aubin;02671;DROITE;4928.323095;51.13924036556949;48.8607596344305;1.5222572598533246;3.353412406839363;9.722661796815979;9.17878598844562;13.225989355384366;15.251452579266283;14.709179690331325;33.03626099227542;45.496806292485985;30.285977750003827;11.176783996950997;7.137870452464725;5.701661753570562;86.95956797856817;0.20089977481478416;12.839532246617042;7.93945305919704;11.51682794529625;19.429551694295515;24.467059038215506;16.412139522208545;20.234968740787153;21.212419588342414;5.8062953065835154;11.189973768420382;47.290376042100974;7.72821901019898;6.772716353710324;228.0;52.0;176.0;0.0;3.0;173.0;22.81;0.0;1.7
Saint-Eugène;02677;DROITE;435.0;46.09955780655213;53.90044219344787;5.801165426288548;3.8674436175256983;5.742299840474912;5.801165426288548;14.230306553614483;20.116590739853336;7.727196630045766;36.71383157253653;36.7816091954023;33.33333333333333;14.942528735632186;3.4482758620689653;9.195402298850574;85.0574712643678;2.2988505747126435;12.643678160919542;5.444568548645415;9.16437177738846;22.677938309870118;21.377905539081848;20.012613003745937;21.322602448993468;18.393392044176892;6.715717451881827;11.679084210654791;49.84389412006376;7.895620695848862;5.472291477373873;166.0;46.0;120.0;2.0;4.0;114.0;27.71;1.67;3.33
Saint-Quentin;02691;DROITE;709.998867;53.31930462841055;46.68069537158945;0.0861366642068406;2.4608206456746426;22.67508336599205;5.838778363650079;15.09248751925038;13.430831943930805;10.833953029096383;29.581908470481416;51.869506434015186;27.491935701919928;7.542731613964674;5.51403217943445;7.581794211511044;86.9041736090545;0.0;13.095826390945495;8.323298804989717;17.00677710652828;20.92741199629659;20.720840425725342;14.117844959837845;18.903826704341423;33.66940778766301;8.064782254659743;12.672139618217601;32.69839753126718;4.021715508501441;8.873557299691019;33489.0;11795.0;21694.0;297.0;176.0;21221.0;35.22;1.37;0.81
Saint-Thomas;02696;CENTRE;614.0;50.28435899738074;49.71564100261926;0.7884174579342392;4.17074162669175;13.898611187702583;14.800557967796724;16.377382519817807;11.4943363799658;18.20347425183496;20.266478778155264;61.54185048859935;32.552699348534205;0.0;1.4763625407166125;4.4290876221498365;94.09454983713356;0.0;5.90545016286645;4.395034478074185;11.108796116363665;18.582274537021178;31.185063925090272;20.645029932446995;14.083801190053524;19.907832961569515;3.516790119813458;9.951890800697472;48.191662664589956;14.557494844703712;3.8743289667255203;63.0;15.0;48.0;0.0;1.0;47.0;23.81;0.0;2.08
La Selve;02705;DROITE;583.0;46.97715212411293;53.02284772740934;19.121342248037035;1.5291244503471468;9.763347007731111;0.659681196434238;9.700869510365846;10.364556487400288;12.313122944521673;36.54795600668494;30.81702332761578;38.70879022298456;13.479195025728988;6.096692109777015;7.620865008576329;83.00500857632933;3.277434476843911;13.717557118353346;12.592379403743118;8.683370007714906;11.412555049668107;21.46969843361234;20.914434446593475;24.927562658668048;21.393142803286107;3.3701700130193557;6.402673671424703;56.191506688568715;3.532418402905972;9.110088274554283;185.0;42.0;143.0;0.0;4.0;139.0;22.7;0.0;2.8
Soissons;02722;DROITE;679.979057;53.95757715468541;46.04242284960312;0.21881104487423936;2.2161218659820263;21.33170571377307;6.605710281218147;14.319162027963255;14.812738897539429;10.424799387029056;30.0709507859093;32.7736689396303;37.98173831109625;6.570551775096803;10.240857462173281;10.972347343927092;77.3259591728867;1.4608360210129236;21.213204806100375;9.930924101124026;15.488803442103203;20.88153711601341;20.436595520476537;15.207865227691078;18.054274592591753;31.446442716045542;9.53964301683216;11.489614495548452;35.73623249612333;2.275476208542929;9.512591062622404;16890.0;5935.0;10955.0;105.0;101.0;10749.0;35.14;0.96;0.92
Soucy;02729;DROITE;1546.0;49.64438886439747;50.35561113560253;0.7500339481647039;4.0863752235141355;11.92292018785179;3.711358212318202;17.0567231652616;16.12573014533621;13.047971147212428;33.298888118795254;47.05882354463131;32.352941203104784;9.803921539456661;4.57516338939198;6.209150323415265;89.21568628719275;0.0;10.784313712807245;6.114543957879402;10.208429404733108;19.890251760557558;24.43235264604638;15.348150875068745;24.00627135571481;18.922807347349167;4.631559532562842;12.061237658411244;51.40828188956199;7.2387715916348725;5.737342055182455;68.0;6.0;62.0;0.0;0.0;62.0;8.82;0.0;0.0
Versigny;02788;DROITE;348.0;54.350152535748876;45.64984761949915;2.4095939494063163;2.3710783155522073;11.00103290692227;7.98580498521633;14.133083713578273;18.814190462291048;18.85401856281506;24.431196948970495;53.45759942528735;15.115889367816093;19.10393247126437;4.649700287356322;4.649700287356322;87.67742126436782;3.0231778735632187;9.299400862068968;7.206330728066611;10.926550268435191;20.630085134408017;26.548403467776243;17.327613677224072;17.361016570189282;17.48238688871459;4.376009829335521;13.483006443262338;48.28200757976745;9.774820544326492;6.601768868494215;325.0;63.0;262.0;3.0;2.0;257.0;19.38;1.15;0.76
Aubigny;03009;DROITE;984.0;49.35009224121865;50.64990765491575;3.126983881581047;1.6705184790372813;12.118704292678377;5.60339822473234;14.777276768801118;15.558350001727545;15.280862881723658;31.863905469718627;43.6749087398374;35.01719329268293;7.53676412601626;7.652545630081302;5.19022093495935;86.22886605691058;0.9283673780487806;12.842766463414634;6.370474180231767;10.575822997620397;21.803504945085862;23.557564313758615;16.3440013622551;21.348632093137635;20.050183577177588;5.068394255918726;13.437032213847754;42.67779441175699;10.459103196643243;8.307492344655696;80.0;14.0;66.0;2.0;1.0;63.0;17.5;3.03;1.52
La Chapelle;03056;CENTRE;502.975241;48.208645122859;51.79135499114261;3.2541997852424216;5.835535120297895;13.043592822562445;3.329913148589321;10.604756863057517;15.539482933850191;15.16032798287125;33.23219168553376;44.65150999351079;25.875677447113144;12.011085253399182;7.187325548694355;8.216350752740134;82.53827289284007;2.0580506069085023;15.403676500251429;5.269055476322782;10.345437995985774;18.954345630900495;26.312214090482648;17.12205499382559;21.996892036098625;19.145274606987552;5.828157892836401;12.634789290524115;49.01386535776992;6.630662885796988;6.747250077892971;344.0;81.0;263.0;0.0;9.0;254.0;23.55;0.0;3.42
Charroux;03062;DROITE;1046.0;53.156317608794524;46.84368247036978;2.800198464924867;6.798366127808403;10.165837592043353;3.4826880716405344;13.483436016040272;11.925204293397181;5.528407518867824;45.815862073606176;27.053140057361375;37.68115946462715;8.695652198852773;12.56038652007648;11.111111089866158;73.4299517208413;2.8985507648183555;23.67149760994264;13.094764806469533;8.188618467747657;10.909381473201543;19.05104960868309;18.93368835360405;29.82249737060038;18.71543930751835;6.425817597272125;10.860745753452742;51.032874544900196;2.30464672242599;10.660476074430585;332.0;51.0;281.0;4.0;1.0;276.0;15.36;1.42;0.36
Chemilly;03073;DROITE;103.0;52.07408028157211;47.92591971842789;1.6425039805581163;7.433168524260454;8.254420514539513;4.190061174893154;11.539428475655747;15.687589038799965;13.223833067962792;38.02899522333026;54.99999999999999;30.0;0.0;10.0;5.0;85.0;0.0;15.0;6.8896847291221475;10.830837586862536;16.54574090183235;22.84880661874332;14.491030969363248;28.39389919407639;18.32103492014623;5.262589196299992;12.494982869573478;49.4813053864562;7.513353319867636;6.92673430765646;472.0;71.0;401.0;8.0;3.0;390.0;15.04;2.0;0.75
Désertines;03098;DROITE;461.0;53.96495187640558;46.03504812359442;1.936818235100298;3.065049901362275;11.459819270438254;4.5022473741172;15.086500104648563;12.949004542029943;10.191867685480517;40.80869293472256;29.04576399132321;34.39447700650759;15.462536659436008;9.473783731019523;9.473783731019523;78.90277765726681;2.1496548806941433;18.947567462039046;12.258810469946676;9.743180605115516;14.347699746871937;21.92558182925973;17.899725314660877;23.825002082682158;21.785887692298715;7.69310374234088;10.682415400075156;43.19230311615501;5.624403512085544;11.021886561313131;3336.0;733.0;2603.0;41.0;43.0;2519.0;21.97;1.58;1.65
Diou;03100;DROITE;259.0;47.19254630057906;52.80745362907919;0.7298763720289978;2.447948111475946;10.783461851161954;2.801097971530492;14.064303993049021;17.036387891679055;13.06736915686573;39.06955458186706;38.40821274131274;32.9825416988417;10.436249806949807;8.076886872586872;10.096108494208494;81.82700424710424;0.0;18.17299575289575;8.66612925725667;8.359210782859366;15.566999628109082;23.089709281878925;18.76167780481046;25.556273245085485;21.80280261995535;5.687576443511146;10.33064383797024;50.583090030506895;3.4153017841112567;8.18058528394511;1053.0;295.0;758.0;15.0;5.0;738.0;28.02;1.98;0.66
Estivareilles;03111;DROITE;709.0;49.47442257260416;50.52557742739584;1.5977621434414189;4.239980644919272;8.841795217349922;3.8693921354692224;15.950236625804907;15.901903120627392;13.337916693145068;36.261013354102595;50.3386071932299;24.113737940761634;8.794021579689703;6.4224922425952045;8.991488998589563;83.24636671368123;1.3396520451339913;15.413981241184768;7.137924909730581;9.996002824473525;19.2686485762246;22.86254194193953;17.87571331372742;22.85916849928241;19.505147180225784;6.182805939027422;10.446650410986704;49.39248311304581;6.613952622377315;7.858960799715028;902.0;172.0;730.0;14.0;6.0;710.0;19.07;1.92;0.82
Mercy;03171;DROITE;77.0;51.00716673417297;48.992833650778095;13.854562652199547;0.0;9.558378588245379;5.862534958080405;19.26920241995333;13.83594141405016;13.646555880879415;23.972824471542825;25.0;62.5;0.0;6.25;6.25;87.5;0.0;12.5;8.000854649318196;6.752449663383542;21.44892321616502;25.884183353770513;17.551038694598187;20.362550422764546;19.143601219076157;6.394310466967894;13.105213465178773;48.18712867134907;5.960812820425308;7.208933357002801;170.0;28.0;142.0;0.0;2.0;140.0;16.47;0.0;1.41
Moulins;03190;DROITE;847.0;55.89088772558696;44.10911227441303;0.3396872189627941;1.9880277023748554;17.098509313502213;5.976618666241954;16.71978530768605;12.582562469159198;12.980816249117415;32.31399306712373;56.460329515938604;19.64874911452184;12.840946753246754;4.954578630460449;4.887621251475798;88.95002538370721;1.2077748524203071;9.842199763872491;11.716654807713889;16.167335062659273;20.176828388368794;20.323232037258016;14.257813974428432;17.3581357295716;37.03123074674887;10.535577175940066;9.817002687503436;28.154957430679456;4.37470240483369;10.086529554294492;12875.0;4333.0;8542.0;131.0;67.0;8344.0;33.65;1.53;0.78
Murat;03191;GAUCHE;1593.0;52.73343835778932;47.26656158519518;2.1899993725443956;4.990102992518511;10.2242075336921;5.888142768186455;14.659538740594257;9.438305848202667;8.300378021333433;44.30932460889717;28.405821217828;28.7036541745135;16.351902322661644;13.889037413684871;11.41547897049592;73.46137777777778;1.2341058380414314;25.304516384180793;14.313753778612362;7.830883681665606;15.173170756854562;19.09780615614168;17.191612156920257;26.39277346980553;26.61939026569751;7.332022774955737;9.821936451897598;38.397501026509595;4.843711580859787;12.985437955923185;203.0;40.0;163.0;1.0;3.0;159.0;19.7;0.61;1.84
Neuvy;03200;CENTRE;588.0;51.221357150947554;48.77864284905244;0.5728938766662929;3.4692227699818425;9.386632430699654;4.914265393934573;10.605189334823145;12.395566528721687;13.073972637188813;45.582257082949525;50.09578265306123;30.737298299319733;5.464846258503401;5.237332142857143;8.464740646258504;86.29792704081633;0.0;13.702072959183676;7.738134905691431;12.568741884686668;13.420437348563391;21.333088643871186;17.745526317414313;27.19407095557923;18.838402613063536;4.87117816035083;11.514881841546849;51.72757868500256;6.397331977602202;6.650626722434021;1223.0;194.0;1029.0;18.0;7.0;1004.0;15.86;1.75;0.68
Reugny;03213;DROITE;1724.0;52.645079516784435;47.35492042071348;0.9452070127310147;6.299351558775916;11.050268953640815;8.839727609125614;17.092874810666096;14.576075547913725;16.68137331420142;24.51512125544749;52.63157894431555;25.438596519721578;10.818713457076566;8.187134512761022;2.9239766241299305;88.88888886310905;0.0;11.111111136890951;6.002526899368739;11.94592275305075;23.070974046908315;26.617022719235962;15.005221507254262;17.358332074181966;21.316959680357822;4.273877984770412;13.8940846485118;46.841134245686604;8.062008693592986;5.611934685891429;221.0;36.0;185.0;2.0;2.0;181.0;16.29;1.08;1.08
Saint-Genest;03233;DROITE;69.516714;51.4923020213368;48.50769822229702;2.3888900986661934;1.2425205815888343;6.387140963711242;6.316650388434912;14.93636403809367;13.815158728145077;18.30594412403375;36.6073308336925;53.33333362103393;26.66666609126548;0.0;0.0;20.000000287700598;79.99999971229941;0.0;20.000000287700598;15.534821419709852;7.1051623460134525;24.844149737874215;17.34796574829191;16.581445757786483;18.586454758432346;17.882517014128606;4.49958134265872;12.947591168931924;40.127731070144186;11.093471570490495;13.449107833646062;289.0;50.0;239.0;7.0;1.0;231.0;17.3;2.93;0.42
Saint-Hilaire;03238;DROITE;3360.0;50.05597217825658;49.94402782174343;2.276749365026368;2.9136750897871617;13.220748484746473;6.576958475873881;16.531283877444057;11.68221243385469;16.538491362449996;30.259880942511312;49.66882916666667;23.717678749999997;12.183745625;7.381737351190476;5.354950714285715;85.57025348214286;1.6930584523809522;12.73668806547619;5.8373420293084;11.146099257362565;22.38948266824569;27.22323306288826;15.570272036476753;17.83357094571834;24.140819201265636;6.155932580499969;12.40807325785206;43.24859843982233;8.636874233842724;5.40970225512616;356.0;96.0;260.0;1.0;6.0;253.0;26.97;0.38;2.31
Saint-Sornin;03260;DROITE;1252.0;47.06307622435667;52.93692377564334;2.8114054705516587;7.268355811700755;8.523718361026292;2.349367914869332;13.24272586781631;18.511450970810923;12.041807773236163;35.25116774913344;40.98280415335463;34.259679952076674;11.201630990415335;7.278153514376997;6.277731389776357;86.44411509584667;0.0;13.555884904153356;8.792795123841966;9.453780591271633;20.36892996719625;21.552144186413162;17.494281215239607;22.338068997689728;21.238624768976656;5.429928921305745;12.568740499970016;48.04123787925048;6.002410114071851;6.71905781642526;175.0;30.0;145.0;3.0;1.0;141.0;17.14;2.07;0.69
Vaux;03301;DROITE;1083.008997;49.51710768879009;50.48289225800373;0.793258879956452;2.370976605336849;10.941266202919593;10.505658241835484;13.84587595523784;14.624980929777943;14.559865569205055;32.358117615730784;46.016924917568346;34.460098118649334;8.799153217006934;5.848926664087538;3.8813816982537963;89.27617625322462;0.9935155691047322;9.730308270005999;4.156715677595557;10.953877095419838;20.355977305735912;24.977768986397557;18.43428676791786;21.12137411293186;17.966964630543615;4.394171667796343;10.712520745968302;51.60846002356062;10.170802497320102;5.147080326808211;877.0;159.0;718.0;27.0;7.0;684.0;18.13;3.76;0.97
Le Vernet;03306;DROITE;22.0;52.009630440713764;47.99036955928623;0.5638224761611734;9.114963347400314;18.309031741228075;9.77394845456105;17.528005806993438;14.445397209601419;20.688727278801487;43.10895908319854;0.0;0.0;50.0;25.0;25.0;50.0;0.0;50.0;8.401062966616404;9.92272375954562;15.485024254592252;25.540242579377274;18.49147533615607;22.159471147507016;19.04785564513518;6.858279571787509;10.902959856717784;48.035730217507314;8.456411751310615;6.6987630451308995;1512.0;271.0;1241.0;22.0;9.0;1210.0;17.92;1.77;0.73
